Episode 0 (training=ppo):
  客户4 -> UAV1, T_i=0.1073, r=-0.1073
  客户7 -> UAV0, T_i=0.1508, r=-0.1508
  客户9 -> UAV0, T_i=0.1518, r=-0.1518
  客户5 -> UAV2, T_i=0.1185, r=-0.1185
  客户2 -> UAV2, T_i=0.1567, r=-0.1567
Episode 1021 (training=ppo):
  客户8 -> UAV0, T_i=0.0268, r=-0.0268
  客户7 -> UAV1, T_i=0.1508, r=-0.1508
  客户1 -> UAV1, T_i=0.1413, r=-0.1413
  客户9 -> UAV2, T_i=0.1518, r=-0.1518
  客户2 -> UAV2, T_i=0.1567, r=-0.1567
  客户6 -> UAV2, T_i=0.0940, r=-0.0940
  客户0 -> UAV2, T_i=0.1184, r=-0.1184
  客户4 -> UAV0, T_i=0.1073, r=-0.1073
  客户5 -> UAV1, T_i=0.1185, r=-0.1185
  客户3 -> UAV1, T_i=0.0466, r=-0.0466
Episode 1022 (training=ppo):
  客户5 -> UAV1, T_i=0.1185, r=-0.1185
  客户9 -> UAV0, T_i=0.1518, r=-0.1518
  客户7 -> UAV0, T_i=0.1508, r=-0.1508
  客户4 -> UAV0, T_i=0.1073, r=-0.1073
  客户3 -> UAV0, T_i=0.0466, r=-0.0466
  客户0 -> UAV2, T_i=0.1184, r=-0.1184
  客户1 -> UAV0, T_i=0.1413, r=-0.1413
  客户2 -> UAV1, T_i=0.1567, r=-0.1567
  客户8 -> UAV0, T_i=0.0268, r=-0.0268
  客户6 -> UAV2, T_i=0.0940, r=-0.0940
Episode 1023 (training=ppo):
  客户5 -> UAV0, T_i=0.1185, r=-0.1185
  客户2 -> UAV0, T_i=0.1567, r=-0.1567
  客户7 -> UAV1, T_i=0.1508, r=-0.1508
  客户3 -> UAV1, T_i=0.0466, r=-0.0466
  客户9 -> UAV2, T_i=0.1518, r=-0.1518
  客户6 -> UAV0, T_i=0.0940, r=-0.0940
  客户4 -> UAV0, T_i=0.1073, r=-0.1073
  客户8 -> UAV0, T_i=0.0268, r=-0.0268
  客户0 -> UAV2, T_i=0.1184, r=-0.1184
  客户1 -> UAV1, T_i=0.1413, r=-0.1413
Episode 1024 (training=ppo):
  客户4 -> UAV1, T_i=0.1073, r=-0.1073
  客户1 -> UAV0, T_i=0.1413, r=-0.1413
  客户3 -> UAV1, T_i=0.0466, r=-0.0466
  客户0 -> UAV0, T_i=0.1184, r=-0.1184
  客户5 -> UAV1, T_i=0.1185, r=-0.1185
  客户6 -> UAV0, T_i=0.0940, r=-0.0940
  客户2 -> UAV1, T_i=0.1567, r=-0.1567
  客户8 -> UAV0, T_i=0.0268, r=-0.0268
  客户7 -> UAV1, T_i=0.1508, r=-0.1508
  客户9 -> UAV1, T_i=0.1518, r=-0.1518
Episode 1025 (training=ppo):
  客户6 -> UAV2, T_i=0.0940, r=-0.0940
  客户5 -> UAV2, T_i=0.1185, r=-0.1185
  客户9 -> UAV1, T_i=0.1518, r=-0.1518
  客户1 -> UAV1, T_i=0.1413, r=-0.1413
  客户3 -> UAV0, T_i=0.0466, r=-0.0466
  客户2 -> UAV2, T_i=0.1567, r=-0.1567
  客户8 -> UAV2, T_i=0.0268, r=-0.0268
  客户7 -> UAV1, T_i=0.1508, r=-0.1508
  客户4 -> UAV1, T_i=0.1073, r=-0.1073
  客户0 -> UAV2, T_i=0.1184, r=-0.1184
Episode 1026 (training=ppo):
  客户4 -> UAV2, T_i=0.1073, r=-0.1073
  客户0 -> UAV0, T_i=0.1184, r=-0.1184
  客户5 -> UAV0, T_i=0.1185, r=-0.1185
  客户2 -> UAV1, T_i=0.1567, r=-0.1567
  客户8 -> UAV0, T_i=0.0268, r=-0.0268
  客户6 -> UAV0, T_i=0.0940, r=-0.0940
  客户3 -> UAV0, T_i=0.0466, r=-0.0466
  客户1 -> UAV0, T_i=0.1413, r=-0.1413
  客户7 -> UAV0, T_i=0.1508, r=-0.1508
  客户9 -> UAV2, T_i=0.1518, r=-0.1518
Episode 1027 (training=ppo):
  客户7 -> UAV1, T_i=0.1508, r=-0.1508
  客户5 -> UAV2, T_i=0.1185, r=-0.1185
  客户9 -> UAV2, T_i=0.1518, r=-0.1518
  客户8 -> UAV0, T_i=0.0268, r=-0.0268
  客户4 -> UAV0, T_i=0.1073, r=-0.1073
  客户2 -> UAV1, T_i=0.1567, r=-0.1567
  客户6 -> UAV1, T_i=0.0940, r=-0.0940
  客户3 -> UAV1, T_i=0.0466, r=-0.0466
  客户0 -> UAV2, T_i=0.1184, r=-0.1184
  客户1 -> UAV2, T_i=0.1413, r=-0.1413
Episode 1028 (training=ppo):
  客户1 -> UAV1, T_i=0.1413, r=-0.1413
  客户0 -> UAV2, T_i=0.1184, r=-0.1184
  客户4 -> UAV2, T_i=0.1073, r=-0.1073
  客户3 -> UAV1, T_i=0.0466, r=-0.0466
  客户9 -> UAV0, T_i=0.1518, r=-0.1518
  客户7 -> UAV2, T_i=0.1508, r=-0.1508
  客户5 -> UAV0, T_i=0.1185, r=-0.1185
  客户8 -> UAV0, T_i=0.0268, r=-0.0268
  客户2 -> UAV1, T_i=0.1567, r=-0.1567
  客户6 -> UAV1, T_i=0.0940, r=-0.0940
Episode 1029 (training=ppo):
  客户7 -> UAV0, T_i=0.1508, r=-0.1508
  客户5 -> UAV2, T_i=0.1185, r=-0.1185
  客户9 -> UAV1, T_i=0.1518, r=-0.1518
  客户6 -> UAV1, T_i=0.0940, r=-0.0940
  客户1 -> UAV1, T_i=0.1413, r=-0.1413
  客户2 -> UAV0, T_i=0.1567, r=-0.1567
  客户4 -> UAV2, T_i=0.1073, r=-0.1073
  客户0 -> UAV0, T_i=0.1184, r=-0.1184
  客户3 -> UAV0, T_i=0.0466, r=-0.0466
  客户8 -> UAV1, T_i=0.0268, r=-0.0268
Episode 1030 (training=ppo):
  客户1 -> UAV0, T_i=0.1413, r=-0.1413
  客户0 -> UAV2, T_i=0.1184, r=-0.1184
  客户4 -> UAV2, T_i=0.1073, r=-0.1073
  客户5 -> UAV2, T_i=0.1185, r=-0.1185
  客户7 -> UAV0, T_i=0.1508, r=-0.1508
  客户9 -> UAV1, T_i=0.1518, r=-0.1518
  客户8 -> UAV1, T_i=0.0268, r=-0.0268
  客户2 -> UAV2, T_i=0.1567, r=-0.1567
  客户3 -> UAV1, T_i=0.0466, r=-0.0466
  客户6 -> UAV2, T_i=0.0940, r=-0.0940
Episode 1031 (training=ppo):
  客户7 -> UAV1, T_i=0.1508, r=-0.1508
  客户6 -> UAV0, T_i=0.0940, r=-0.0940
  客户5 -> UAV0, T_i=0.1185, r=-0.1185
  客户1 -> UAV1, T_i=0.1413, r=-0.1413
  客户4 -> UAV2, T_i=0.1073, r=-0.1073
  客户2 -> UAV2, T_i=0.1567, r=-0.1567
  客户3 -> UAV0, T_i=0.0466, r=-0.0466
  客户8 -> UAV2, T_i=0.0268, r=-0.0268
  客户9 -> UAV2, T_i=0.1518, r=-0.1518
  客户0 -> UAV2, T_i=0.1184, r=-0.1184
Episode 1032 (training=ppo):
  客户6 -> UAV2, T_i=0.0940, r=-0.0940
  客户9 -> UAV2, T_i=0.1518, r=-0.1518
  客户7 -> UAV1, T_i=0.1508, r=-0.1508
  客户8 -> UAV1, T_i=0.0268, r=-0.0268
  客户5 -> UAV1, T_i=0.1185, r=-0.1185
  客户1 -> UAV0, T_i=0.1413, r=-0.1413
  客户0 -> UAV0, T_i=0.1184, r=-0.1184
  客户2 -> UAV1, T_i=0.1567, r=-0.1567
  客户4 -> UAV2, T_i=0.1073, r=-0.1073
  客户3 -> UAV1, T_i=0.0466, r=-0.0466
Episode 1033 (training=ppo):
  客户3 -> UAV2, T_i=0.0466, r=-0.0466
  客户4 -> UAV2, T_i=0.1073, r=-0.1073
  客户9 -> UAV2, T_i=0.1518, r=-0.1518
  客户0 -> UAV1, T_i=0.1184, r=-0.1184
  客户8 -> UAV2, T_i=0.0268, r=-0.0268
  客户2 -> UAV2, T_i=0.1567, r=-0.1567
  客户7 -> UAV1, T_i=0.1508, r=-0.1508
  客户1 -> UAV1, T_i=0.1413, r=-0.1413
  客户5 -> UAV1, T_i=0.1185, r=-0.1185
  客户6 -> UAV1, T_i=0.0940, r=-0.0940
Episode 1034 (training=ppo):
  客户2 -> UAV2, T_i=0.1567, r=-0.1567
  客户0 -> UAV0, T_i=0.1184, r=-0.1184
  客户1 -> UAV1, T_i=0.1413, r=-0.1413
  客户9 -> UAV0, T_i=0.1518, r=-0.1518
  客户4 -> UAV0, T_i=0.1073, r=-0.1073
  客户5 -> UAV2, T_i=0.1185, r=-0.1185
  客户3 -> UAV0, T_i=0.0466, r=-0.0466
  客户7 -> UAV2, T_i=0.1508, r=-0.1508
  客户8 -> UAV0, T_i=0.0268, r=-0.0268
  客户6 -> UAV0, T_i=0.0940, r=-0.0940
Episode 1035 (training=ppo):
  客户8 -> UAV0, T_i=0.0268, r=-0.0268
  客户2 -> UAV2, T_i=0.1567, r=-0.1567
  客户7 -> UAV0, T_i=0.1508, r=-0.1508
  客户6 -> UAV0, T_i=0.0940, r=-0.0940
  客户5 -> UAV2, T_i=0.1185, r=-0.1185
  客户3 -> UAV1, T_i=0.0466, r=-0.0466
  客户0 -> UAV0, T_i=0.1184, r=-0.1184
  客户1 -> UAV1, T_i=0.1413, r=-0.1413
  客户9 -> UAV1, T_i=0.1518, r=-0.1518
  客户4 -> UAV2, T_i=0.1073, r=-0.1073
Episode 1036 (training=ppo):
  客户6 -> UAV2, T_i=0.0940, r=-0.0940
  客户1 -> UAV0, T_i=0.1413, r=-0.1413
  客户3 -> UAV1, T_i=0.0466, r=-0.0466
  客户7 -> UAV1, T_i=0.1508, r=-0.1508
  客户9 -> UAV1, T_i=0.1518, r=-0.1518
  客户4 -> UAV2, T_i=0.1073, r=-0.1073
  客户2 -> UAV2, T_i=0.1567, r=-0.1567
  客户8 -> UAV2, T_i=0.0268, r=-0.0268
  客户5 -> UAV2, T_i=0.1185, r=-0.1185
  客户0 -> UAV2, T_i=0.1184, r=-0.1184
Episode 1037 (training=ppo):
  客户6 -> UAV2, T_i=0.0940, r=-0.0940
  客户5 -> UAV1, T_i=0.1185, r=-0.1185
  客户9 -> UAV1, T_i=0.1518, r=-0.1518
  客户7 -> UAV0, T_i=0.1508, r=-0.1508
  客户4 -> UAV2, T_i=0.1073, r=-0.1073
  客户0 -> UAV1, T_i=0.1184, r=-0.1184
  客户3 -> UAV2, T_i=0.0466, r=-0.0466
  客户8 -> UAV1, T_i=0.0268, r=-0.0268
  客户2 -> UAV0, T_i=0.1567, r=-0.1567
  客户1 -> UAV1, T_i=0.1413, r=-0.1413
Episode 1038 (training=ppo):
  客户7 -> UAV2, T_i=0.1508, r=-0.1508
  客户1 -> UAV0, T_i=0.1413, r=-0.1413
  客户2 -> UAV2, T_i=0.1567, r=-0.1567
  客户4 -> UAV0, T_i=0.1073, r=-0.1073
  客户6 -> UAV0, T_i=0.0940, r=-0.0940
  客户5 -> UAV1, T_i=0.1185, r=-0.1185
  客户0 -> UAV1, T_i=0.1184, r=-0.1184
  客户8 -> UAV2, T_i=0.0268, r=-0.0268
  客户3 -> UAV2, T_i=0.0466, r=-0.0466
  客户9 -> UAV1, T_i=0.1518, r=-0.1518
Episode 1039 (training=ppo):
  客户0 -> UAV0, T_i=0.1184, r=-0.1184
  客户8 -> UAV1, T_i=0.0268, r=-0.0268
  客户4 -> UAV2, T_i=0.1073, r=-0.1073
  客户7 -> UAV1, T_i=0.1508, r=-0.1508
  客户6 -> UAV2, T_i=0.0940, r=-0.0940
  客户5 -> UAV0, T_i=0.1185, r=-0.1185
  客户2 -> UAV0, T_i=0.1567, r=-0.1567
  客户9 -> UAV2, T_i=0.1518, r=-0.1518
  客户1 -> UAV0, T_i=0.1413, r=-0.1413
  客户3 -> UAV2, T_i=0.0466, r=-0.0466
Episode 1040 (training=ppo):
  客户4 -> UAV2, T_i=0.1073, r=-0.1073
  客户2 -> UAV0, T_i=0.1567, r=-0.1567
  客户6 -> UAV1, T_i=0.0940, r=-0.0940
  客户7 -> UAV1, T_i=0.1508, r=-0.1508
  客户0 -> UAV1, T_i=0.1184, r=-0.1184
  客户9 -> UAV2, T_i=0.1518, r=-0.1518
  客户1 -> UAV1, T_i=0.1413, r=-0.1413
  客户5 -> UAV1, T_i=0.1185, r=-0.1185
  客户8 -> UAV0, T_i=0.0268, r=-0.0268
  客户3 -> UAV0, T_i=0.0466, r=-0.0466
Episode 1041 (training=ppo):
  客户2 -> UAV2, T_i=0.1567, r=-0.1567
  客户3 -> UAV0, T_i=0.0466, r=-0.0466
  客户8 -> UAV0, T_i=0.0268, r=-0.0268
  客户9 -> UAV0, T_i=0.1518, r=-0.1518
  客户1 -> UAV0, T_i=0.1413, r=-0.1413
  客户7 -> UAV0, T_i=0.1508, r=-0.1508
  客户5 -> UAV0, T_i=0.1185, r=-0.1185
  客户0 -> UAV2, T_i=0.1184, r=-0.1184
  客户6 -> UAV0, T_i=0.0940, r=-0.0940
  客户4 -> UAV0, T_i=0.1073, r=-0.1073
Episode 1042 (training=ppo):
  客户4 -> UAV0, T_i=0.1073, r=-0.1073
  客户8 -> UAV2, T_i=0.0268, r=-0.0268
  客户0 -> UAV1, T_i=0.1184, r=-0.1184
  客户2 -> UAV2, T_i=0.1567, r=-0.1567
  客户9 -> UAV1, T_i=0.1518, r=-0.1518
  客户1 -> UAV1, T_i=0.1413, r=-0.1413
  客户3 -> UAV1, T_i=0.0466, r=-0.0466
  客户7 -> UAV1, T_i=0.1508, r=-0.1508
  客户6 -> UAV1, T_i=0.0940, r=-0.0940
  客户5 -> UAV2, T_i=0.1185, r=-0.1185
Episode 1043 (training=ppo):
  客户2 -> UAV2, T_i=0.1567, r=-0.1567
  客户6 -> UAV1, T_i=0.0940, r=-0.0940
  客户1 -> UAV0, T_i=0.1413, r=-0.1413
  客户7 -> UAV0, T_i=0.1508, r=-0.1508
  客户4 -> UAV0, T_i=0.1073, r=-0.1073
  客户5 -> UAV0, T_i=0.1185, r=-0.1185
  客户3 -> UAV1, T_i=0.0466, r=-0.0466
  客户9 -> UAV1, T_i=0.1518, r=-0.1518
  客户0 -> UAV2, T_i=0.1184, r=-0.1184
  客户8 -> UAV2, T_i=0.0268, r=-0.0268
Episode 1044 (training=ppo):
  客户5 -> UAV0, T_i=0.1185, r=-0.1185
  客户3 -> UAV2, T_i=0.0466, r=-0.0466
  客户1 -> UAV0, T_i=0.1413, r=-0.1413
  客户7 -> UAV0, T_i=0.1508, r=-0.1508
  客户6 -> UAV1, T_i=0.0940, r=-0.0940
  客户9 -> UAV2, T_i=0.1518, r=-0.1518
  客户4 -> UAV2, T_i=0.1073, r=-0.1073
  客户0 -> UAV0, T_i=0.1184, r=-0.1184
  客户2 -> UAV1, T_i=0.1567, r=-0.1567
  客户8 -> UAV1, T_i=0.0268, r=-0.0268
Episode 1045 (training=ppo):
  客户1 -> UAV1, T_i=0.1413, r=-0.1413
  客户0 -> UAV1, T_i=0.1184, r=-0.1184
  客户8 -> UAV2, T_i=0.0268, r=-0.0268
  客户6 -> UAV0, T_i=0.0940, r=-0.0940
  客户7 -> UAV0, T_i=0.1508, r=-0.1508
  客户9 -> UAV2, T_i=0.1518, r=-0.1518
  客户5 -> UAV0, T_i=0.1185, r=-0.1185
  客户3 -> UAV0, T_i=0.0466, r=-0.0466
  客户2 -> UAV2, T_i=0.1567, r=-0.1567
  客户4 -> UAV2, T_i=0.1073, r=-0.1073
Episode 1046 (training=ppo):
  客户5 -> UAV2, T_i=0.1185, r=-0.1185
  客户0 -> UAV0, T_i=0.1184, r=-0.1184
  客户2 -> UAV1, T_i=0.1567, r=-0.1567
  客户1 -> UAV0, T_i=0.1413, r=-0.1413
  客户4 -> UAV2, T_i=0.1073, r=-0.1073
  客户3 -> UAV1, T_i=0.0466, r=-0.0466
  客户6 -> UAV2, T_i=0.0940, r=-0.0940
  客户8 -> UAV1, T_i=0.0268, r=-0.0268
  客户9 -> UAV2, T_i=0.1518, r=-0.1518
  客户7 -> UAV2, T_i=0.1508, r=-0.1508
Episode 1047 (training=ppo):
  客户6 -> UAV2, T_i=0.0940, r=-0.0940
  客户9 -> UAV0, T_i=0.1518, r=-0.1518
  客户1 -> UAV1, T_i=0.1413, r=-0.1413
  客户7 -> UAV1, T_i=0.1508, r=-0.1508
  客户5 -> UAV2, T_i=0.1185, r=-0.1185
  客户2 -> UAV2, T_i=0.1567, r=-0.1567
  客户0 -> UAV0, T_i=0.1184, r=-0.1184
  客户3 -> UAV0, T_i=0.0466, r=-0.0466
  客户4 -> UAV0, T_i=0.1073, r=-0.1073
  客户8 -> UAV1, T_i=0.0268, r=-0.0268
Episode 1048 (training=ppo):
  客户8 -> UAV2, T_i=0.0268, r=-0.0268
  客户5 -> UAV0, T_i=0.1185, r=-0.1185
  客户6 -> UAV2, T_i=0.0940, r=-0.0940
  客户1 -> UAV0, T_i=0.1413, r=-0.1413
  客户4 -> UAV0, T_i=0.1073, r=-0.1073
  客户9 -> UAV2, T_i=0.1518, r=-0.1518
  客户3 -> UAV2, T_i=0.0466, r=-0.0466
  客户7 -> UAV0, T_i=0.1508, r=-0.1508
  客户0 -> UAV1, T_i=0.1184, r=-0.1184
  客户2 -> UAV1, T_i=0.1567, r=-0.1567
Episode 1049 (training=ppo):
  客户9 -> UAV2, T_i=0.1518, r=-0.1518
  客户6 -> UAV0, T_i=0.0940, r=-0.0940
  客户3 -> UAV0, T_i=0.0466, r=-0.0466
  客户8 -> UAV2, T_i=0.0268, r=-0.0268
  客户1 -> UAV2, T_i=0.1413, r=-0.1413
  客户0 -> UAV0, T_i=0.1184, r=-0.1184
  客户4 -> UAV1, T_i=0.1073, r=-0.1073
  客户7 -> UAV1, T_i=0.1508, r=-0.1508
  客户5 -> UAV0, T_i=0.1185, r=-0.1185
  客户2 -> UAV2, T_i=0.1567, r=-0.1567
Episode 1050 (training=ppo):
  客户7 -> UAV1, T_i=0.1508, r=-0.1508
  客户3 -> UAV1, T_i=0.0466, r=-0.0466
  客户2 -> UAV2, T_i=0.1567, r=-0.1567
  客户1 -> UAV2, T_i=0.1413, r=-0.1413
  客户0 -> UAV2, T_i=0.1184, r=-0.1184
  客户9 -> UAV1, T_i=0.1518, r=-0.1518
  客户4 -> UAV1, T_i=0.1073, r=-0.1073
  客户8 -> UAV1, T_i=0.0268, r=-0.0268
  客户5 -> UAV2, T_i=0.1185, r=-0.1185
  客户6 -> UAV2, T_i=0.0940, r=-0.0940
Episode 1051 (training=ppo):
  客户8 -> UAV1, T_i=0.0268, r=-0.0268
  客户3 -> UAV0, T_i=0.0466, r=-0.0466
  客户1 -> UAV0, T_i=0.1413, r=-0.1413
  客户2 -> UAV0, T_i=0.1567, r=-0.1567
  客户4 -> UAV0, T_i=0.1073, r=-0.1073
  客户0 -> UAV2, T_i=0.1184, r=-0.1184
  客户7 -> UAV0, T_i=0.1508, r=-0.1508
  客户6 -> UAV1, T_i=0.0940, r=-0.0940
  客户9 -> UAV1, T_i=0.1518, r=-0.1518
  客户5 -> UAV0, T_i=0.1185, r=-0.1185
Episode 1052 (training=ppo):
  客户8 -> UAV0, T_i=0.0268, r=-0.0268
  客户4 -> UAV2, T_i=0.1073, r=-0.1073
  客户1 -> UAV1, T_i=0.1413, r=-0.1413
  客户0 -> UAV0, T_i=0.1184, r=-0.1184
  客户7 -> UAV1, T_i=0.1508, r=-0.1508
  客户9 -> UAV2, T_i=0.1518, r=-0.1518
  客户2 -> UAV2, T_i=0.1567, r=-0.1567
  客户3 -> UAV0, T_i=0.0466, r=-0.0466
  客户6 -> UAV0, T_i=0.0940, r=-0.0940
  客户5 -> UAV2, T_i=0.1185, r=-0.1185
Episode 1053 (training=ppo):
  客户7 -> UAV0, T_i=0.1508, r=-0.1508
  客户0 -> UAV1, T_i=0.1184, r=-0.1184
  客户1 -> UAV1, T_i=0.1413, r=-0.1413
  客户2 -> UAV1, T_i=0.1567, r=-0.1567
  客户4 -> UAV2, T_i=0.1073, r=-0.1073
  客户8 -> UAV0, T_i=0.0268, r=-0.0268
  客户5 -> UAV2, T_i=0.1185, r=-0.1185
  客户6 -> UAV2, T_i=0.0940, r=-0.0940
  客户3 -> UAV0, T_i=0.0466, r=-0.0466
  客户9 -> UAV1, T_i=0.1518, r=-0.1518
Episode 1054 (training=ppo):
  客户4 -> UAV2, T_i=0.1073, r=-0.1073
  客户5 -> UAV1, T_i=0.1185, r=-0.1185
  客户0 -> UAV0, T_i=0.1184, r=-0.1184
  客户3 -> UAV2, T_i=0.0466, r=-0.0466
  客户1 -> UAV1, T_i=0.1413, r=-0.1413
  客户2 -> UAV0, T_i=0.1567, r=-0.1567
  客户6 -> UAV0, T_i=0.0940, r=-0.0940
  客户9 -> UAV0, T_i=0.1518, r=-0.1518
  客户8 -> UAV1, T_i=0.0268, r=-0.0268
  客户7 -> UAV2, T_i=0.1508, r=-0.1508
Episode 1055 (training=ppo):
  客户1 -> UAV2, T_i=0.1413, r=-0.1413
  客户5 -> UAV0, T_i=0.1185, r=-0.1185
  客户7 -> UAV1, T_i=0.1508, r=-0.1508
  客户9 -> UAV2, T_i=0.1518, r=-0.1518
  客户0 -> UAV1, T_i=0.1184, r=-0.1184
  客户8 -> UAV2, T_i=0.0268, r=-0.0268
  客户4 -> UAV0, T_i=0.1073, r=-0.1073
  客户3 -> UAV1, T_i=0.0466, r=-0.0466
  客户2 -> UAV0, T_i=0.1567, r=-0.1567
  客户6 -> UAV1, T_i=0.0940, r=-0.0940
Episode 1056 (training=ppo):
  客户6 -> UAV0, T_i=0.0940, r=-0.0940
  客户5 -> UAV2, T_i=0.1185, r=-0.1185
  客户1 -> UAV0, T_i=0.1413, r=-0.1413
  客户3 -> UAV1, T_i=0.0466, r=-0.0466
  客户4 -> UAV1, T_i=0.1073, r=-0.1073
  客户2 -> UAV2, T_i=0.1567, r=-0.1567
  客户8 -> UAV0, T_i=0.0268, r=-0.0268
  客户7 -> UAV1, T_i=0.1508, r=-0.1508
  客户9 -> UAV1, T_i=0.1518, r=-0.1518
  客户0 -> UAV0, T_i=0.1184, r=-0.1184
Episode 1057 (training=ppo):
  客户0 -> UAV1, T_i=0.1184, r=-0.1184
  客户6 -> UAV2, T_i=0.0940, r=-0.0940
  客户9 -> UAV2, T_i=0.1518, r=-0.1518
  客户8 -> UAV0, T_i=0.0268, r=-0.0268
  客户2 -> UAV1, T_i=0.1567, r=-0.1567
  客户4 -> UAV2, T_i=0.1073, r=-0.1073
  客户7 -> UAV1, T_i=0.1508, r=-0.1508
  客户3 -> UAV1, T_i=0.0466, r=-0.0466
  客户5 -> UAV2, T_i=0.1185, r=-0.1185
  客户1 -> UAV2, T_i=0.1413, r=-0.1413
Episode 1058 (training=ppo):
  客户6 -> UAV0, T_i=0.0940, r=-0.0940
  客户7 -> UAV1, T_i=0.1508, r=-0.1508
  客户8 -> UAV2, T_i=0.0268, r=-0.0268
  客户4 -> UAV1, T_i=0.1073, r=-0.1073
  客户3 -> UAV2, T_i=0.0466, r=-0.0466
  客户5 -> UAV0, T_i=0.1185, r=-0.1185
  客户0 -> UAV2, T_i=0.1184, r=-0.1184
  客户1 -> UAV1, T_i=0.1413, r=-0.1413
  客户2 -> UAV0, T_i=0.1567, r=-0.1567
  客户9 -> UAV1, T_i=0.1518, r=-0.1518
Episode 1059 (training=ppo):
  客户9 -> UAV1, T_i=0.1518, r=-0.1518
  客户8 -> UAV2, T_i=0.0268, r=-0.0268
  客户3 -> UAV0, T_i=0.0466, r=-0.0466
  客户4 -> UAV1, T_i=0.1073, r=-0.1073
  客户2 -> UAV2, T_i=0.1567, r=-0.1567
  客户0 -> UAV1, T_i=0.1184, r=-0.1184
  客户6 -> UAV1, T_i=0.0940, r=-0.0940
  客户1 -> UAV2, T_i=0.1413, r=-0.1413
  客户5 -> UAV0, T_i=0.1185, r=-0.1185
  客户7 -> UAV0, T_i=0.1508, r=-0.1508
Episode 1060 (training=ppo):
  客户1 -> UAV0, T_i=0.1413, r=-0.1413
  客户9 -> UAV1, T_i=0.1518, r=-0.1518
  客户0 -> UAV0, T_i=0.1184, r=-0.1184
  客户8 -> UAV0, T_i=0.0268, r=-0.0268
  客户5 -> UAV1, T_i=0.1185, r=-0.1185
  客户3 -> UAV2, T_i=0.0466, r=-0.0466
  客户6 -> UAV2, T_i=0.0940, r=-0.0940
  客户7 -> UAV0, T_i=0.1508, r=-0.1508
  客户2 -> UAV2, T_i=0.1567, r=-0.1567
  客户4 -> UAV2, T_i=0.1073, r=-0.1073
Episode 1061 (training=ppo):
  客户7 -> UAV0, T_i=0.1508, r=-0.1508
  客户8 -> UAV1, T_i=0.0268, r=-0.0268
  客户1 -> UAV0, T_i=0.1413, r=-0.1413
  客户2 -> UAV1, T_i=0.1567, r=-0.1567
  客户6 -> UAV1, T_i=0.0940, r=-0.0940
  客户0 -> UAV2, T_i=0.1184, r=-0.1184
  客户9 -> UAV2, T_i=0.1518, r=-0.1518
  客户3 -> UAV2, T_i=0.0466, r=-0.0466
  客户4 -> UAV1, T_i=0.1073, r=-0.1073
  客户5 -> UAV2, T_i=0.1185, r=-0.1185
Episode 1062 (training=ppo):
  客户7 -> UAV0, T_i=0.1508, r=-0.1508
  客户8 -> UAV0, T_i=0.0268, r=-0.0268
  客户1 -> UAV2, T_i=0.1413, r=-0.1413
  客户6 -> UAV1, T_i=0.0940, r=-0.0940
  客户2 -> UAV2, T_i=0.1567, r=-0.1567
  客户9 -> UAV1, T_i=0.1518, r=-0.1518
  客户3 -> UAV0, T_i=0.0466, r=-0.0466
  客户4 -> UAV2, T_i=0.1073, r=-0.1073
  客户0 -> UAV1, T_i=0.1184, r=-0.1184
  客户5 -> UAV1, T_i=0.1185, r=-0.1185
Episode 1063 (training=ppo):
  客户2 -> UAV0, T_i=0.1567, r=-0.1567
  客户9 -> UAV0, T_i=0.1518, r=-0.1518
  客户1 -> UAV2, T_i=0.1413, r=-0.1413
  客户0 -> UAV0, T_i=0.1184, r=-0.1184
  客户6 -> UAV0, T_i=0.0940, r=-0.0940
  客户3 -> UAV1, T_i=0.0466, r=-0.0466
  客户5 -> UAV0, T_i=0.1185, r=-0.1185
  客户8 -> UAV1, T_i=0.0268, r=-0.0268
  客户4 -> UAV1, T_i=0.1073, r=-0.1073
  客户7 -> UAV0, T_i=0.1508, r=-0.1508
Episode 1064 (training=ppo):
  客户0 -> UAV0, T_i=0.1184, r=-0.1184
  客户5 -> UAV0, T_i=0.1185, r=-0.1185
  客户8 -> UAV2, T_i=0.0268, r=-0.0268
  客户9 -> UAV1, T_i=0.1518, r=-0.1518
  客户1 -> UAV1, T_i=0.1413, r=-0.1413
  客户7 -> UAV0, T_i=0.1508, r=-0.1508
  客户6 -> UAV1, T_i=0.0940, r=-0.0940
  客户4 -> UAV2, T_i=0.1073, r=-0.1073
  客户3 -> UAV0, T_i=0.0466, r=-0.0466
  客户2 -> UAV1, T_i=0.1567, r=-0.1567
Episode 1065 (training=ppo):
  客户4 -> UAV0, T_i=0.1073, r=-0.1073
  客户6 -> UAV1, T_i=0.0940, r=-0.0940
  客户8 -> UAV1, T_i=0.0268, r=-0.0268
  客户5 -> UAV2, T_i=0.1185, r=-0.1185
  客户7 -> UAV0, T_i=0.1508, r=-0.1508
  客户3 -> UAV2, T_i=0.0466, r=-0.0466
  客户1 -> UAV1, T_i=0.1413, r=-0.1413
  客户2 -> UAV0, T_i=0.1567, r=-0.1567
  客户9 -> UAV1, T_i=0.1518, r=-0.1518
  客户0 -> UAV0, T_i=0.1184, r=-0.1184
Episode 1066 (training=ppo):
  客户4 -> UAV1, T_i=0.1073, r=-0.1073
  客户8 -> UAV1, T_i=0.0268, r=-0.0268
  客户9 -> UAV2, T_i=0.1518, r=-0.1518
