step,reward_raw,reward_smooth
2518,111.53266143798828,116.77750839233397
2519,115.34281921386719,116.6858235168457
2520,109.9568099975586,116.58501052856444
2521,114.97673797607422,116.55699264526366
2522,115.34281921386719,116.44702423095703
2523,115.4843978881836,116.33456283569336
2524,115.34281921386719,116.40826126098634
2525,115.10089874267578,116.3113264465332
2526,115.51367950439453,115.57258331298827
2527,117.82481384277344,115.05954315185546
2528,114.36444091796875,115.06852005004882
2529,110.4527587890625,115.00901412963867
2530,141.2251434326172,115.4673387145996
2531,117.83356475830078,114.96633819580077
2532,117.40850067138672,115.24128814697265
2533,118.01937103271484,115.50462753295898
2534,117.83356475830078,115.6333918762207
2535,129.5457763671875,115.9868896484375
2536,108.53304290771484,115.92013275146485
2537,117.4547348022461,115.57601150512696
2538,109.10584259033203,115.59961425781249
2539,105.67717742919922,115.55528701782228
2540,114.44631958007812,115.37432510375977
2541,112.35713958740234,115.57248397827149
2542,114.31481170654297,115.38272048950195
2543,114.31481170654297,115.21295516967774
2544,111.67155456542969,114.75907516479492
2545,113.80415344238281,114.92276245117188
2546,110.07420349121094,114.86585311889648
2547,114.31481170654297,115.01400466918946
2548,114.31481170654297,115.04925735473633
2549,139.7886199951172,115.60283767700194
2550,110.05490112304688,115.65489944458008
2551,114.22733306884766,115.68840255737305
2552,116.03753662109375,115.83028839111327
2553,137.52902221679688,116.32982528686523
2554,118.90237426757812,116.45682922363281
2555,149.5318145751953,117.20383666992187
2556,123.33140563964844,117.39641372680664
2557,146.04800415039062,118.17746826171876
2558,129.08396911621094,118.42607971191407
2559,113.22390747070312,117.79035552978517
2560,112.38967895507812,117.81005172729493
2561,112.77484130859375,117.78236465454103
2562,145.1504364013672,118.37851699829102
2563,112.0870590209961,118.31340179443359
2564,114.1600341796875,118.28974609375
2565,134.86053466796875,118.68010040283204
2566,136.70098876953125,119.09420547485352
2567,111.61614227294922,119.01967193603515
2568,106.8402328491211,118.92582336425781
2569,106.8402328491211,118.75577163696289
2570,106.84111785888672,118.69345779418946
2571,111.61614227294922,118.62624588012694
2572,111.61614227294922,118.55171234130859
2573,137.4120330810547,118.99026504516603
2574,112.45274353027344,118.93246353149414
2575,112.80867004394531,118.88661895751953
2576,109.4620132446289,118.76558563232423
2577,113.01873016357422,118.66946395874024
2578,102.73135375976562,118.43680221557618
2579,112.91688537597656,118.48608474731445
2580,132.90402221679688,118.31966232299804
2581,108.27339172363281,118.12845886230468
2582,115.34064483642578,118.08710174560547
2583,120.01651000976562,118.12704452514649
2584,120.01651000976562,118.17070343017578
2585,115.63397979736328,117.89246749877928
2586,116.06475830078125,118.04310180664064
2587,120.01651000976562,118.09433731079103
2588,146.1213836669922,118.83464813232422
2589,114.2492904663086,119.0060903930664
2590,118.87989044189453,119.09476181030274
2591,118.87989044189453,119.22521682739259
2592,110.02043151855469,119.13932922363281
2593,118.65189361572266,119.22607086181642
2594,118.87989044189453,119.37023757934571
2595,132.11688232421875,119.73649215698242
2596,119.33128356933594,119.92163375854494
2597,117.11349487304688,119.977607421875
2598,114.28730010986328,119.9770571899414
2599,119.3058853149414,119.56740249633789
2600,126.27986145019531,119.89190170288086
2601,111.07176208496094,119.82879028320313
2602,139.28366088867188,120.2937127685547
2603,149.15956115722656,120.52632354736328
2604,124.66880798339844,120.64165222167969
2605,152.54783630371094,120.70197265625
2606,112.37883758544922,120.48292129516602
2607,123.38359832763672,120.02963317871094
2608,150.4779510498047,120.4575128173828
2609,139.37826538085938,120.98059997558593
2610,111.19512939453125,120.956708984375
2611,108.0871810913086,120.8629557800293
2612,102.10258483886719,120.00199874877931
2613,111.21257781982422,119.98450912475586
2614,110.84502410888672,119.91820892333985
2615,114.77326202392578,119.516463470459
2616,107.72354888916016,118.93691467285159
2617,106.80052947998047,118.8406024169922
2618,140.35281372070312,119.51085403442383
2619,114.5274887084961,119.66459915161133
2620,114.5274887084961,119.81832656860351
2621,126.10304260253906,120.10806457519533
2622,111.23387145996094,120.10041915893555
2623,110.18264770507812,119.55583145141601
2624,110.9124984741211,119.52502655029298
2625,106.01152038574219,119.38908355712891
2626,111.3637924194336,119.427119140625
2627,111.44132995605469,119.3955711364746
2628,111.44132995605469,119.5697706604004
2629,112.67413330078125,119.56491561889648
2630,102.8553237915039,118.96394165039064
2631,101.67157745361328,118.83190536499023
2632,105.85763549804688,118.64224517822265
2633,110.44174194335938,118.45074981689453
2634,105.87206268310547,118.16786087036132
2635,109.67010498046875,118.04858337402342
2636,119.60359954833984,118.1193601989746
2637,133.97103881835938,118.39845077514647
2638,110.53191375732422,117.68666137695313
2639,111.7969970703125,117.6376155090332
2640,112.00596618652344,117.50013702392577
2641,112.00596618652344,117.36265853881835
2642,129.97146606445312,117.76167922973633
2643,112.93867492675781,117.64741485595705
2644,109.56055450439453,117.46102813720704
2645,146.5657196044922,117.7500048828125
2646,116.61807250976562,117.6957406616211
2647,124.65624237060547,117.84659561157227
2648,110.45310974121094,117.76991180419921
2649,115.62662506103516,117.6963265991211
2650,141.57017517089844,118.00213287353516
2651,113.80693054199219,118.05683624267579
2652,110.44926452636719,117.48014831542967
2653,115.72044372558594,116.81136596679686
2654,109.23120880126953,116.50261398315429
2655,147.12013244628906,116.39405990600585
2656,124.87179565429688,116.6439190673828
2657,114.51512145996094,116.46654953002928
2658,115.79280090332031,115.77284652709962
2659,122.23780059814453,115.43003723144533
2660,122.03292846679688,115.64679321289063
2661,120.89850616455078,115.90301971435547
2662,111.69866943359375,116.09494140625
2663,124.87179565429688,116.36812576293944
2664,149.62112426757812,117.14364776611329
2665,152.90585327148438,117.90629959106445
2666,117.05277252197266,118.0928840637207
2667,117.05277252197266,118.29792892456055
2668,110.47306060791016,117.70033386230469
2669,118.13034057617188,117.7723908996582
2670,125.71957397460938,117.99623260498048
2671,128.5320587158203,118.0448129272461
2672,142.66580200195312,118.67345153808593
2673,148.99400329589844,119.44967864990235
2674,152.1557159423828,120.27454299926758
2675,117.85514831542969,120.51141555786133
2676,136.81417846679688,121.02042327880858
2677,108.55707550048828,120.96273818969726
2678,108.6574935913086,120.90706146240234
2679,113.38455963134766,120.92126998901368
2680,113.23039245605469,121.12877136230469
2681,107.60804748535156,121.24750076293944
2682,113.38455963134766,121.39803924560546
2683,135.44276428222656,121.8980596923828
2684,113.61173248291016,122.05285308837891
2685,152.41822814941406,122.9078155517578
2686,135.87066650390625,123.23315689086914
2687,102.61676788330078,122.60607147216797
2688,109.03235626220703,122.57608032226562
2689,121.73045349121094,122.7747494506836
2690,113.87118530273438,122.81205383300782
2691,112.01001739501953,122.81213485717774
2692,136.1525421142578,122.93575637817382
2693,112.07984924316406,122.91857986450196
2694,138.1415557861328,123.49019989013671
2695,108.12320709228516,122.72134963989258
2696,112.31903839111328,122.63536895751953
2697,107.71759796142578,122.29659606933595
2698,102.50470733642578,122.13762802124023
2699,131.19589233398438,122.44901336669922
2700,118.0831069946289,121.97927200317382
2701,130.3025665283203,122.30918472290038
2702,105.47905731201172,122.20978057861328
2703,105.20870208740234,121.99954574584962
2704,105.66910552978516,121.92830368041994
2705,106.04206848144531,121.10674240112306
2706,105.47509765625,120.71880844116211
2707,105.1491928100586,120.53148986816407
2708,109.33130645751953,120.40225997924807
2709,107.4533462524414,120.10657089233399
2710,108.17745971679688,119.829461517334
2711,133.45034790039062,120.0804983520508
2712,104.52580261230469,119.937041015625
2713,137.11376953125,120.18188049316406
2714,126.4082260131836,119.71762252807618
2715,108.6291732788086,118.83208892822266
2716,108.00247955322266,118.65108306884765
2717,108.56663513183594,118.48136032104492
2718,108.6291732788086,118.4444825744629
2719,108.6291732788086,118.25445922851563
2720,108.0428237915039,117.90092422485351
2721,105.61090850830078,117.44250122070312
2722,105.25373840332031,116.69425994873046
2723,108.6291732788086,115.88696334838866
2724,142.1083984375,115.68601699829102
2725,108.08590698242188,115.49063217163086
2726,117.90645599365234,115.11247772216795
2727,119.03597259521484,115.32205566406249
2728,117.8982925415039,115.5068716430664
2729,112.7158432006836,115.49349731445312
2730,117.77149200439453,115.58431930541992
2731,118.50972747802734,115.80235290527345
2732,141.87452697753906,116.37215225219727
2733,113.2756576538086,115.9288101196289
2734,112.84467315673828,115.91346893310546
2735,112.05705261230469,115.10624542236327
2736,106.78816986083984,114.52459548950195
2737,140.1656494140625,115.27557312011719
2738,104.95308685302734,115.1939877319336
2739,111.62858581542969,114.99195037841798
2740,110.58111572265625,114.92614898681641
2741,111.62858581542969,114.91852035522462
2742,120.79518127441406,114.61137313842775
2743,100.15441131591797,114.37286437988281
2744,114.92951202392578,113.90862350463867
2745,105.64584350585938,113.85907623291016
2746,108.86122131347656,113.78991989135743
2747,110.61700439453125,113.84790802001955
2748,112.7728500366211,114.05327087402344
2749,111.602294921875,113.66139892578124
2750,125.61930847167969,113.81212295532227
2751,126.74580383300781,113.74098770141602
2752,129.62913513183594,114.22398925781249
2753,115.44473266601562,114.42870986938476
2754,115.44473266601562,114.62422241210936
2755,115.32691192626953,114.80991928100586
2756,115.44473266601562,115.00931198120117
2757,122.98109436035156,115.36595001220704
2758,107.71591186523438,115.33364212036133
2759,103.259521484375,115.24976562500001
2760,107.71591186523438,115.24053466796876
2761,109.23979949951172,114.75632369995118
2762,103.18710327148438,114.72954971313477
2763,129.58123779296875,114.57889907836915
2764,130.14822387695312,114.65369903564454
2765,125.7944564819336,114.99700469970702
2766,124.25433349609375,115.32204177856444
2767,126.25452423095703,115.67579956054688
2768,117.6578369140625,115.85637283325197
2769,119.36508178710938,116.07109100341798
2770,118.55215454101562,116.2812776184082
2771,118.81604766845703,116.54538040161134
2772,112.30233764648438,116.68635238647462
2773,113.1617431640625,116.7770037841797
2774,118.42837524414062,116.30340332031253
2775,148.66551208496094,117.11499542236331
2776,124.3955078125,117.24477645874025
2777,124.3955078125,117.35196716308593
2778,124.3955078125,117.48191146850584
2779,124.3955078125,117.71550476074218
2780,137.45155334472656,118.10910598754882
2781,114.1790771484375,118.02249298095703
2782,119.23320007324219,117.56966644287108
2783,120.41845703125,117.71252243041992
2784,131.32322692871094,118.08209350585939
2785,137.83990478515625,118.5977505493164
2786,113.04747772216797,118.72293670654297
2787,110.79206848144531,118.13546508789062
2788,111.3821792602539,118.26404693603514
2789,106.03852844238281,118.15224578857422
2790,110.99972534179688,118.16061798095704
2791,105.87976837158203,118.04564163208008
2792,131.4827117919922,118.25939224243163
2793,132.04588317871094,118.89722167968748
2794,146.87930297851562,119.5362174987793
2795,144.27456665039062,120.30879196166991
2796,115.91815185546875,120.44993057250976
2797,116.16725158691406,120.56093551635743
2798,122.62986755371094,120.75807586669922
2799,116.2310791015625,120.85065155029298
2800,116.54473876953125,120.66916015625
2801,116.2310791015625,120.45886566162109
2802,116.2310791015625,120.19090454101564
2803,115.12492370605469,120.18450836181641
2804,123.5455093383789,120.34652389526367
2805,116.22374725341797,120.36446060180664
2806,110.5878677368164,120.26732330322267
2807,116.60536193847656,120.13980865478518
2808,116.35173797607422,120.31252517700197
2809,116.69937133789062,120.58132217407228
2810,132.7136993408203,121.08127792358398
2811,113.80854034423828,121.17265274047851
2812,143.179443359375,121.97249954223633
2813,122.175048828125,121.82437576293947
2814,116.4896240234375,121.55120376586916
2815,122.175048828125,121.47881561279297
2816,121.87368774414062,121.43120269775392
2817,121.59087371826172,121.33792968750001
2818,122.175048828125,121.42827392578126
2819,122.175048828125,121.48447326660158
2820,122.55754089355469,121.56458099365236
2821,122.175048828125,121.63176101684572
2822,122.175048828125,121.82921524047853
2823,122.175048828125,122.00948135375978
2824,125.47190856933594,122.15035202026368
2825,122.05953216552734,121.618232421875
2826,154.65927124023438,122.2235076904297
2827,116.0992431640625,122.05758239746095
2828,111.28816986083984,121.79543563842773
2829,143.82974243164062,122.18412033081054
2830,136.5350799560547,122.1657908630371
2831,122.99479675292969,122.34210525512697
2832,122.9031982421875,122.41550521850587
2833,144.58447265625,122.89882553100585
2834,149.71397399902344,123.26664047241209
2835,143.34425354003906,123.37672744750975
2836,119.9854507446289,123.51548690795897
2837,119.64651489257812,123.69257583618165
2838,148.93115234375,124.44355529785156
2839,112.69920349121094,124.57676879882811
2840,131.70285034179688,124.99083129882811
2841,160.2267608642578,126.07777114868163
2842,98.44800567626953,125.41707702636717
2843,102.89984130859375,124.83415618896483
2844,106.6790542602539,124.03015121459961
2845,108.5640640258789,123.31594116210938
2846,104.375,123.085078125
2847,107.03025817871094,122.90233825683595
2848,172.643310546875,123.90260711669922
2849,141.3604278564453,124.40519409179689
2850,114.49295806884766,124.3641584777832
2851,120.87772369384766,124.4570913696289
2852,119.71814727783203,124.52683273315428
2853,119.77674102783203,124.61986907958983
2854,119.85769653320312,124.54611282348633
2855,119.77674102783203,124.6171726989746
2856,119.77674102783203,124.80095016479491
2857,113.07447052001953,124.73033233642577
2858,119.77674102783203,124.79883239746093
2859,114.3313217163086,124.75147140502929
2860,114.82354736328125,124.3936683654785
2861,137.18849182128906,124.86126739501954
2862,103.83452606201172,124.07436904907227
2863,121.71669006347656,124.0652018737793
2864,131.31680297851562,124.36174545288085
2865,135.25376892089844,124.62331985473632
2866,108.74864196777344,124.36081893920898
2867,139.60723876953125,124.72114624023438
2868,110.79495239257812,124.49354431152345
2869,111.53440856933594,124.28073150634766
2870,171.45541381835938,125.25868896484376
2871,117.70121765136719,125.1692123413086
2872,124.92815399169922,125.22427444458008
2873,150.80599975585938,125.79689346313478
2874,129.80516052246094,125.88355850219727
2875,129.80516052246094,126.03847106933594
2876,122.11620330810547,125.38760971069335
2877,123.45020294189453,125.53462890625002
2878,130.53671264648438,125.91959976196291
2879,122.99691009521484,125.50294311523439
2880,124.06920623779297,125.25362564086915
2881,129.80516052246094,125.38983291625978
2882,125.74517059326172,125.44667236328127
2883,131.111572265625,125.17721435546875
2884,128.25096130371094,124.74795410156248
2885,129.65199279785156,124.47410888671875
2886,130.54153442382812,124.68523056030274
2887,127.22001647949219,124.83670059204104
2888,151.80722045898438,124.89422195434571
2889,156.53350830078125,125.77090805053712
2890,154.62725830078125,126.2293962097168
2891,117.09574890136719,125.36677597045899
2892,117.46073913574219,125.74703063964843
2893,120.93248748779297,126.10768356323243
2894,141.9677276611328,126.81345703125001
2895,131.7492218017578,127.27716018676757
2896,108.11592102050781,127.35197860717774
2897,101.93267822265625,127.25002700805665
2898,106.9949722290039,125.93706024169923
2899,102.7939682006836,125.165731048584
2900,102.27155303955078,124.92130294799804
2901,109.1004638671875,124.68575775146486
2902,96.70635986328125,124.22552200317384
2903,102.99372100830078,123.8898616027832
2904,131.89308166503906,124.13056930541993
2905,100.80773162841797,123.75118911743165
2906,125.92522430419922,123.874158782959
2907,114.31965637207031,123.89906249999999
2908,107.62005615234375,123.65592880249022
2909,110.82644653320312,123.58583129882813
2910,114.33793640136719,123.57611907958984
2911,110.46194458007812,123.04158813476562
2912,114.31965637207031,123.25129074096678
2913,146.86932373046875,123.75434341430662
2914,120.35334777832031,123.53507431030273
2915,117.67430877685547,123.18348510742187
2916,138.95509338378906,123.78761413574219
2917,112.61759185791016,123.24782119750977
2918,107.05549621582031,123.17303207397461
2919,113.21630096435547,123.206669921875
2920,113.47754669189453,122.04711257934571
2921,119.97137451171875,122.09251571655273
2922,112.89909362792969,121.85193450927734
2923,118.82095336914062,121.21223358154296
2924,143.75917053222656,121.49131378173827
2925,124.64840698242188,121.3881787109375
2926,146.12155151367188,121.86828567504884
2927,147.42323303222656,122.34774627685547
2928,104.59119415283203,121.82883590698242
2929,129.65573120117188,121.96201232910157
2930,106.73104095458984,121.6152490234375
2931,114.65602111816406,121.31226623535157
2932,102.74312591552734,120.85222534179688
2933,107.45122528076172,120.3790184020996
2934,102.74312591552734,119.86886169433593
2935,99.85286712646484,119.27287918090822
2936,119.8322525024414,119.05869354248048
2937,106.29991149902344,118.64029144287109
2938,103.05317687988281,117.66521057128908
2939,97.76538848876953,116.48984817504883
2940,138.71145629882812,116.17153213500976
2941,116.2647705078125,116.15491256713867
2942,139.79269409179688,116.60155166625977
2943,144.76268005371094,117.07815551757812
2944,119.36734008789062,116.62614776611329
2945,109.77588653564453,116.18668106079103
2946,120.94767761230469,116.44331619262697
2947,120.94767761230469,116.82361618041993
2948,115.88440704345703,117.00140487670899
2949,121.31519317626953,117.3718293762207
2950,115.35639953613281,117.63352630615235
2951,120.94767761230469,117.87047058105469
2952,116.56539154052734,118.26765121459961
2953,120.94767761230469,118.62673034667968
2954,107.85040283203125,118.14587677001953
2955,124.18545532226562,118.61343124389649
2956,121.41694641113281,118.52326568603516
2957,111.2171859741211,118.46121627807617
2958,121.41694641113281,118.73715408325195
2959,140.9266357421875,119.33915786743165
2960,121.38724517822266,119.48014404296876
2961,119.81903839111328,119.66728591918945
2962,113.41213989257812,119.64913558959961
2963,121.38724517822266,119.13949401855469
2964,159.0561981201172,119.91355102539063
2965,119.96288299560547,119.95932250976563
2966,154.36024475097656,120.26742553710938
2967,114.72338104248047,120.30954132080078
2968,106.23883819580078,120.2932081604004
2969,115.88961791992188,120.34667449951172
2970,135.28158569335938,120.782755279541
2971,100.17557525634766,120.3868392944336
2972,102.24553680419922,120.17376815795897
2973,105.55487060546875,119.90844650268554
2974,105.54566955566406,119.1441764831543
2975,105.55487060546875,118.76230575561523
2976,100.69099426269531,117.85369461059571
2977,106.31887817382812,117.03160751342774
2978,100.73564147949219,116.95449645996095
2979,105.87300109863281,116.47884185791017
2980,105.55487060546875,116.45531845092775
2981,101.21662139892578,116.18653045654298
2982,105.55487060546875,116.2427653503418
2983,138.5308074951172,116.86435699462889
2984,104.51911163330078,116.89987670898437
2985,108.80414581298828,117.07890228271485
2986,131.6981201171875,117.31621963500977
2987,106.47640228271484,117.3197494506836
2988,106.09224700927734,117.3805308532715
2989,106.47640228271484,117.5547511291504
2990,106.30228424072266,116.9065676879883
2991,106.47640228271484,116.71080032348634
2992,114.63908386230469,116.2077281188965
2993,127.44762420654297,115.86142700195315
2994,112.2846450805664,115.71977310180665
2995,143.2224884033203,116.38870513916015
2996,121.19994354248047,116.39375045776367
2997,147.3058624267578,116.92091415405274
2998,114.81819915771484,116.89958999633788
2999,119.08550262451172,116.85499618530272
3000,113.45869445800781,116.81704208374023
3001,114.25696563720703,116.68322784423827
3002,117.93804931640625,116.71068099975585
3003,119.08550262451172,116.6734375
3004,114.31594848632812,116.80274841308595
3005,119.08550262451172,116.70074935913087
3006,118.78252410888672,116.64806091308594
3007,118.19165802001953,116.78755035400391
3008,118.77259063720703,116.7346632385254
3009,118.88855743408203,116.29390167236329
3010,151.33311462402344,116.8928190612793
3011,120.67037963867188,116.90984588623047
3012,113.2879867553711,116.90736282348634
3013,114.37615203857422,116.76714096069337
3014,118.57906341552734,115.95759826660156
3015,121.43960571289062,115.98713272094729
3016,121.85811614990234,115.3370901489258
3017,121.79971313476562,115.4786167907715
3018,118.89424133300781,115.73172485351563
3019,122.42464447021484,115.86242538452147
3020,117.94930267333984,115.51577972412107
3021,118.89424133300781,115.89015304565429
3022,127.3360366821289,116.39196304321288
3023,119.51556396484375,116.67117691040039
3024,153.82168579101562,117.63669723510743
3025,133.5327911376953,118.19625564575195
3026,129.6990966796875,118.77641769409179
3027,128.40023803710938,119.21804489135742
3028,121.39994049072266,119.63133087158202
3029,128.6375732421875,120.08662231445312
3030,128.86981201171875,120.55292114257813
3031,149.1090087890625,121.51076889038087
3032,127.24288940429688,121.94452926635743
3033,113.28977966308594,121.4397087097168
3034,126.80567169189453,121.88543991088868
3035,126.57347869873047,122.24082656860352
3036,126.80567169189453,122.14297760009767
3037,116.72063446044922,122.34786224365236
3038,125.87530517578125,122.74352340698243
3039,122.36332702636719,123.06126190185547
3040,140.05029296875,123.73622207641601
3041,119.5511703491211,123.99771743774414
3042,115.65104675292969,124.01795669555665
3043,146.92823791503906,124.40756896972655
3044,119.80406951904297,124.55795745849609
3045,132.77874755859375,124.34908264160156
3046,112.60559844970703,124.1771957397461
3047,108.18534851074219,123.3947854614258
3048,122.22477722167969,123.54291702270508
3049,118.7580337524414,123.53636764526368
3050,110.87297821044922,123.4846533203125
3051,114.2190933227539,123.48389587402343
3052,118.89335632324219,123.50300201416016
3053,109.91316223144531,123.31955520629884
3054,138.3902587890625,123.80104141235353
3055,103.1639404296875,123.48261016845703
3056,113.28449249267578,123.37264953613281
3057,113.28449249267578,123.27450622558595
3058,105.3673095703125,123.00640060424806
3059,131.73643493652344,123.26335815429688
3060,110.1675033569336,122.44004592895509
3061,102.07160949707031,122.06807052612305
3062,110.47711181640625,122.01185302734373
3063,138.40447998046875,122.49241958618163
3064,108.79837799072266,122.29680587768554
3065,107.0509262084961,122.00903228759766
3066,124.57954406738281,122.06346084594728
3067,108.25578308105469,121.79258224487305
3068,125.20492553710938,121.91879592895506
3069,107.71353149414062,121.6245736694336
3070,116.98369598388672,121.60526153564454
3071,142.8223419189453,122.08382354736328
3072,118.9244384765625,121.91559158325195
3073,131.27490234375,122.15077835083008
3074,110.88995361328125,121.29214370727539
3075,110.88995361328125,120.8392869567871
3076,110.88995361328125,120.46310409545899
3077,110.88995361328125,120.11289840698242
3078,109.96126556396484,119.88412490844726
3079,109.83817291259766,119.50813690185547
3080,143.80105590820312,119.80676177978515
3081,108.8756332397461,119.00209426879881
3082,111.67889404296875,118.69081436157227
3083,117.73249816894531,118.77966873168945
3084,128.88796997070312,118.82131469726563
3085,122.21192932128906,118.7340837097168
3086,117.57703399658203,118.54951095581056
3087,116.73429107666016,118.54978408813477
3088,116.26288604736328,118.3575357055664
3089,123.81206512451172,118.3865104675293
3090,113.83922576904297,117.86228912353516
3091,122.4576416015625,117.920418548584
3092,116.3525161743164,117.93444793701173
3093,117.62210083007812,117.34832519531251
3094,122.4576416015625,117.40139663696289
3095,152.66888427734375,117.79919937133789
3096,122.34574890136719,117.99400238037109
3097,128.6107635498047,118.40251068115234
3098,155.91275024414062,119.07627014160157
3099,108.83159637451172,118.87774139404299
3100,118.53418731689453,119.03096557617188
3101,112.0782470703125,118.98814865112305
3102,111.97503662109375,118.84978225708008
3103,118.89453887939453,119.02940979003907
3104,118.53418731689453,118.63228836059571
3105,112.310546875,118.81522048950195
3106,119.2656021118164,118.93484268188476
3107,122.79479217529297,119.1250486755371
3108,112.93303680419922,119.27636322021485
3109,146.17376708984375,119.56510986328125
3110,134.27581787109375,120.04727615356445
3111,113.1871337890625,120.2695866394043
3112,122.14817810058594,120.50300796508787
3113,112.91546630859375,119.99322769165038
3114,108.08467102050781,119.9789535522461
3115,112.93942260742188,120.09672348022461
3116,112.91546630859375,119.86344192504882
3117,112.93942260742188,119.95711471557617
3118,112.93942260742188,119.71180465698242
3119,107.80929565429688,119.71371994018554
3120,112.93942260742188,119.63283447265624
3121,112.2756118774414,119.02189987182616
3122,117.48097229003906,118.99303054809569
3123,115.80862426757812,118.68370498657225
3124,115.7654037475586,118.78121398925781
3125,115.818359375,118.8797821044922
3126,154.81723022460938,119.75832763671875
3127,121.60807037353516,119.97268997192383
3128,120.28287506103516,120.17912216186524
3129,116.72083282470703,120.31677536010741
3130,153.58921813964844,120.51253860473632
3131,124.88961791992188,120.83281829833984
3132,151.93826293945312,121.63800567626953
3133,107.50859832763672,121.43352767944336
3134,113.69279479980469,121.1296241760254
3135,139.41717529296875,121.47372909545899
3136,116.08829498291016,121.44395431518555
3137,116.33915710449219,121.43605163574217
3138,133.24180603027344,121.77563003540038
3139,112.70575714111328,121.55350387573245
3140,109.70735931396484,121.47086654663087
3141,145.43667602539062,121.93044723510742
3142,144.15884399414062,122.48657379150391
3143,116.13920593261719,122.4569158935547
3144,139.84182739257812,122.804599609375
3145,118.8800048828125,122.12882202148438
3146,108.28622436523438,121.84763153076173
3147,111.3665542602539,121.5027473449707
3148,128.72421264648438,120.9589765930176
3149,139.7622528076172,121.57758972167969
3150,103.51721954345703,121.27725036621094
3151,113.55274200439453,121.30674026489257
3152,103.68687438964844,121.14097702026366
3153,108.85820770263672,120.94025039672852
3154,111.42707061767578,120.79810806274415
3155,156.93716430664062,121.69064041137695
3156,121.07852935791016,121.72689895629883
3157,105.27619171142578,121.37652694702149
3158,145.3281707763672,122.02442962646485
3159,124.63192749023438,121.59359283447264
3160,125.49121856689453,121.41790084838865
3161,124.47850799560547,121.64372833251952
3162,124.63192749023438,121.69340332031248
3163,124.3631362915039,121.9223567199707
3164,137.6136016845703,122.51293533325196
3165,142.29815673828125,123.10011001586913
3166,122.32894897460938,123.28837966918945
3167,125.60362243652344,123.54166366577148
3168,120.38143920898438,123.69050399780274
3169,115.54722595214844,123.84526260375976
3170,119.45013427734375,123.97547683715818
3171,118.89122772216797,124.10778915405272
3172,118.89122772216797,124.13599426269532
3173,111.63136291503906,124.05244903564454
3174,120.34932708740234,124.1441275024414
3175,109.10408782958984,124.0098420715332
3176,118.89122772216797,123.29132202148439
3177,118.89122772216797,123.23698516845704
3178,114.1235580444336,123.11379882812501
3179,124.64177703857422,123.27221771240235
3180,118.93991088867188,122.57923156738282
3181,143.98568725585938,122.96115295410156
3182,116.08440399169922,122.24407577514648
3183,116.22574615478516,122.41841873168946
3184,116.08440399169922,122.46625091552735
3185,131.1431884765625,122.30077117919923
3186,115.60978698730469,122.2912010192871
3187,115.97975158691406,122.28401290893554
3188,115.60978698730469,121.93137252807617
3189,145.81297302246094,122.59351684570312
3190,110.5384521484375,122.61013870239258
3191,133.7346954345703,122.37609909057618
3192,136.86343383789062,122.23019088745117
3193,127.99732208251953,122.46735321044922
3194,112.30435180664062,121.91660369873047
3195,105.92110443115234,121.65742568969726
3196,109.82988739013672,121.6882989501953
3197,119.25566101074219,121.84608108520509
3198,141.58534240722656,122.10330368041993
3199,119.18077850341797,121.69167419433593
3200,113.25843811035156,121.88649856567382
3201,119.11528015136719,121.99774932861328
3202,119.39569854736328,122.31192581176758
3203,124.365478515625,122.62207122802735
3204,118.71112823486328,122.76775238037109
3205,119.11528015136719,122.01131469726562
3206,119.94908905029297,121.98872589111329
3207,114.19153594970703,122.16703277587891
3208,119.13992309570312,121.64326782226563
3209,119.11528015136719,121.5329348754883
3210,118.69424438476562,121.3969953918457
3211,118.61495208740234,121.27972427368164
3212,119.11528015136719,121.16939132690432
3213,127.84126281738281,121.23895385742188
3214,153.00303649902344,121.54674255371093
3215,112.48783874511719,120.95053619384765
3216,141.42764282226562,121.33251007080078
3217,116.47235870361328,121.14988479614259
3218,121.12078094482422,121.16467163085937
3219,115.53348541259766,121.16439682006836
3220,121.12078094482422,121.19780975341797
3221,120.9159164428711,121.23830352783203
3222,114.82984924316406,121.15707595825195
3223,133.1014404296875,121.58647750854493
3224,110.93568420410156,121.39820465087891
3225,116.1607437133789,121.5393377685547
3226,116.1607437133789,121.48472808837892
3227,110.07865905761719,121.30847671508789
3228,116.1607437133789,121.3492204284668
3229,141.24685668945312,121.68132202148438
3230,104.29757690429688,121.38847534179689
3231,111.6999740600586,120.74276107788087
3232,104.16462707519531,120.50436553955079
3233,109.49696350097656,120.36978988647462
3234,144.73912048339844,120.9428842163086
3235,106.16218566894531,120.44326416015626
3236,99.9725112915039,120.13051864624025
3237,140.0032196044922,120.6109880065918
3238,111.34807586669922,120.5257537841797
3239,112.24162292480469,119.85432678222656
3240,111.67074584960938,119.87697265625
3241,105.83983612060547,119.31907546997071
3242,103.85076904296875,118.65882217407227
3243,107.56881713867188,118.25025207519532
3244,137.8063201904297,118.7602914428711
3245,103.89934539794922,118.71985626220705
3246,110.60791778564453,118.73541687011719
3247,110.32151794433594,118.55673400878906
3248,111.54096984863281,117.9558465576172
3249,104.79048156738281,117.6680406188965
3250,109.37043762207031,117.59028060913087
3251,108.9866714477539,117.38770843505858
3252,109.54825592041016,117.19075958251953
3253,110.38704681396484,116.91119094848634
3254,110.4188232421875,116.74534484863283
3255,110.38704681396484,116.57078018188477
